FAR0250,( ( FCE0188 E FCE0213 ) OU ( FAR0119 ) ),,( FCE0255 OU FAR0133 )
FAR0251,( FCE0307 OU FAR0174 ),,( ( FCE0367 ) OU ( FCE0416 E FCE0417 ) )
FAR0253,( CFS0037 ),,
FCS0054,,,( FCS0053 )
GPP0002,( ( GPP0009 OU GPP0008 ) E ( GPP0011 ) ),,( GPP0001 )
LET0425,( ( LIP0045 E LET0325 ) OU ( LET0262 ) OU ( LET0120 ) ),,
GPP0004,,,
GPP0006,,,
GPP0009,,,( GPP0008 )
GPP0042,( ( POL0055 ) ),,( POL0120 ) OU ( GPP0041 )
LET0426,( ( LET0421 ) ),,( ( LET0846 ) )
LET0427,( ( LET0422 ) ),,( ( LET0848 ) )
LET0429,( ( LET0421 ) ),,( ( LET0835 ) )
LET0430,( LET0422 ),,
GPP0011,( ( GPP0009 ) ),,( GPP0010 )
GPP0015,,,
GPP0018,,,
GPP0020,,,
GPP0021,,,
GPP0023,,,
GPP0025,,,
GPP0028,,,
GPP0030,( ( GPP0009 E GPP0011 ) ),,
GPP0031,( ( ECO0019 ) ),,( ECO0259 )
GPP0035,( ( GPP0037 ) ),,( ADM0171 ) OU ( ADM0172 )
GPP0037,( ( ADM0023 ) ),,( ( FUP0521 ) )
GPP0039,( ( GPP0031 ) ),,( ECO0260 )
LET0431,,,( ( LET0326 ) )
GPP0088,,,
JOR0001,,,
JOR0003,( ( JOR0080 ) OU ( JOR0078 ) OU ( JOR0058 ) ),,( ( COM0138 ) )
JOR0004,( JOR0080 OU JOR0078 ),,
JOR0006,( JOR0005 OU JOR0142 ),,
JOR0007,( ( JOR0005 ) OU ( JOR0080 ) ),,
JOR0009,( ( JOR0005 ) OU ( JOR0080 ) ),,
JOR0010,( JOR0009 E JOR0006 E JOR0015 E JOR0007 OU JOR0003 ),,
JOR0012,( ( JOR0078 ) ),,( ( COM0131 ) OU ( JOR0011 ) OU ( FAC0032 ) )
LET0432,( ( LET0431 ) OU ( LET0326 ) ),,( ( LET0325 ) )
JOR0015,( JOR0005 OU JOR0142 ),,
JOR0016,( JOR0015 ),,
JOR0019,( JOR0005 OU JOR0142 ),,
JOR0020,( JOR0005 OU JOR0142 ),,
LET0434,( ( LET0423 ) ),,
MUS0714,,,
MUS0716,,,
JOR0023,( ( JOR0080 ) ),,""
JOR0024,( JOR0005 OU JOR0142 ),,
JOR0025,( JOR0024 ),,
JOR0039,( ( DAP0079 ) OU ( JOR0078 ) OU ( JOR0058 ) ),,( COM0058 ) OU ( JOR0038 )
LET0435,( ( LET0324 E LET0122 E LET0256 ) OU ( LET0324 E LET0122 ) OU ( LET0122 E LET0256 ) OU ( LET0324 E LET0256 ) ),,
JOR0045,( JOR0078 ),,( COM0130 OU FAC0031 )
LET0436,( ( LET0421 ) ),,
JOR0058,,,( COM0120 )
JOR0062,,,( ( COM0127 ) )
JOR0063,( JOR0078 ),,( COM0133 E FAC0034 )
JOR0064,( JOR0078 ),,
JOR0065,( JOR0045 OU COM0130 ),,""
JOR0078,,,""
JOR0079,,,( ( COM0127 ) )
JOR0080,,,( ( COM0131 ) )
JOR0083,( ( JOR0045 ) OU ( COM0130 ) OU ( SER0024 ) OU ( MUS0089 ) OU ( POL0011 ) OU ( SOL0042 ) OU ( DAN0022 ) OU ( JOR0078 ) OU ( MAT0025 ) OU ( FUP0286 ) OU ( DSC0037 ) OU ( FIL0069 ) OU ( CET0038 ) OU ( TAU0002 ) ),,
JOR0088,( ( JOR0045 E JOR0082 ) OU ( JOR0045 E JOR0010 ) ),,
JOR0089,( ( JOR0045 ) OU ( COM0130 ) ),,( ( COM0132 ) )
JOR0092,( ( JOR0045 ) ),,( ( DAP0170 ) OU ( DAP0171 ) OU ( JOR0090 ) OU ( JOR0091 ) )
JOR0107,,,( JOR0106 )
JOR0109,,,( JOR0108 )
JOR0110,( JOR0005 OU JOR0142 ),,
JOR0116,,,( JOR0115 )
JOR0132,( ( JOR0003 ) ),,
JOR0141,,,( ( JOR0058 ) )
JOR0142,( JOR0141 OU JOR0058 ),,
JOR0206,( JOR0142 ) OU ( JOR0005 ),,
MAT0002,,,
MAT0010,,,
MAT0022,,,( ( MAT0024 OU MAT0025 ) OU ( ICB0226 E ICB0227 ) OU ( FUP0276 ) OU ( FUP0304 ) OU ( MAT0021 ) )
LET0437,( ( LET0422 ) ),,
LET0438,( ( LET0378 ) ),,
LET0439,( ( LET0323 ) OU ( LET0256 ) OU ( LET0124 ) ),,
LET0440,( ( LIP0045 ) ),,
LET0441,( ( LET0323 ) OU ( LET0256 ) OU ( LET0124 ) ),,
LET0442,( ( LIP0045 E LET0324 ) OU ( LET0122 ) OU ( LET0260 ) OU ( LET0348 ) ),,( ( LET0277 ) )
LET0444,( ( LIP0045 ) ),,
LET0445,( LET0439 OU LET0442 ),,( LET0920 )
MAT0023,( MAT0022 ),,( ( MAT0027 ) )
LET0446,,,
LET0536,( LET0041 OU LET0311 ),,
MAT0025,,,( ( MAT0137 ) OU ( MAT0024 ) )
LET0541,( LET0556 E LET0557 ) OU ( LET0477 E LET0478 ),,( LET0013 )
LET0542,( LET0556 E LET0557 ) OU ( LET0477 E LET0478 ),,( LET0012 )
LET0554,,,( LET0479 E LET0480 )
LET0555,( LET0041 OU LET0311 ),,( LET0468 )
LET0556,( LET0555 OU LET0263 OU LET0468 ),,( LET0477 )
LET0557,( LET0555 OU LET0263 OU LET0468 ),,( LET0478 )
LET0763,,,( ( LET0084 ) OU ( LET0334 E LET0252 ) )
LET0768,,,
MUS0003,,,
MUS0005,( ( MUS0790 ) ),,( MUS0004 )
MUS0007,( ( MUS0005 ) ),,( MUS0006 )
MUS0008,,,
MUS0009,( ( MUS0008 ) ),,
MUS0012,,,
MUS0013,( ( MUS0012 ) ),,
MUS0018,( ( MUS0017 ) ),,
MUS0020,( ( MUS0730 ) ),,
MUS0033,( ( MUS0030 ) ),,( MUS0031 ) OU ( MUS0032 )
MUS0042,,,
MUS0058,,,
MUS0062,,,
MAT0026,( ( MAT0025 ) OU ( MAT0024 ) ),,( ( MAT0138 ) )
MAT0027,( ( MAT0026 ) ),,
MAT0028,( ( MAT0027 ) ),,
MAT0031,,,( ( MAT0030 ) OU ( MAT0039 ) )
MAT0034,,,( MAT0032 ) OU ( MAT0033 )
MAT0038,,,( MAT0035 ) OU ( MAT0036 ) OU ( MAT0037 )
MAT0039,( ( MAT0025 ) ),,
MAT0045,( ( MAT0026 ) ),,( MAT0044 )
MAT0046,( ( MAT0045 ) ),,
MAT0053,( ( MAT0026 ) ),,( ( FGA0160 ) OU ( MAT0052 ) )
MAT0059,( ( MAT0027 ) ),,( MAT0058 )
MAT0068,,,( MAT0067 )
MAT0075,,( ( MAT0027 ) ),( MAT0074 )
MAT0076,( ( MAT0075 E MAT0027 ) ),,
MAT0080,,,( ( CIC0199 ) )
MAT0087,,,( MAT0086 )
MAT0099,( MAT0027 ),,
MAT0107,( ( MAT0040 ) ),,
MAT0111,( ( MAT0026 E MAT0031 ) OU ( MAT0026 E MAT0039 ) ),,( MAT0109 ) OU ( MAT0110 )
MAT0114,( ( MAT0085 ) OU ( MAT0111 ) ),,( MAT0112 ) OU ( MAT0113 )
MAT0122,( ( MAT0026 E MAT0031 ) OU ( MAT0026 E MAT0039 ) ),,( MAT0121 )
MAT0124,( ( MAT0134 E MAT0131 ) ),,( MAT0123 )
MAT0129,( ( MAT0111 ) ),,( MAT0128 )
MAT0131,( MAT0114 ),,( MAT0130 )
MAT0134,,,( MAT0133 )
MAT0136,( ( MAT0122 E MAT0129 ) OU ( MAT0062 E MAT0108 ) ),,( MAT0135 )
MAT0137,,,( ( MAT0024 OU MAT0025 ) )
MAT0144,,,
SOL0014,( ( SOL0042 ) ),,
SOL0017,( ( SOL0042 ) E ( SOL0104 OU SOL0301 ) ),,( SOL0016 )
SOL0021,( ( SOL0042 ) ),,( SOL0020 )
SOL0032,,,
SOL0037,( ( SOL0042 E SOL0044 ) OU ( SOL0042 E SOL0104 E SOL0105 ) OU ( SOL0042 E SOL0301 ) ),,( SOL0123 OU SOL0124 )
SOL0039,( ( SOL0042 E SOL0044 E SOL0097 E SOL0098 E SOL0041 ) OU ( SOL0042 E SOL0104 E SOL0105 E SOL0041 ) ),,( ( SOL0083 ) OU ( SOL0038 ) )
SOL0041,( ( ELA0013 E SOL0044 E SOL0097 E SOL0098 E EST0019 ) OU ( FIL0077 E SOL0104 E SOL0105 E EST0019 ) ),,( ( SOL0083 ) OU ( SOL0040 ) )
SOL0042,,,( ( ADM0021 ) OU ( FCE0188 E FCE0208 ) OU ( FDD0214 ) OU ( FDD0271 ) OU ( FUP0263 ) )
SOL0044,( ( SOL0042 ) ),,( SOL0043 )
SOL0053,( ( SOL0042 E SOL0044 ) OU ( SOL0042 E SOL0104 E SOL0105 ) OU ( SOL0042 E SOL0301 ) ),,
SOL0062,( ( SOL0042 E SOL0044 ) OU ( SOL0042 E SOL0104 E SOL0105 ) OU ( SOL0042 E SOL0301 ) ),,
SOL0087,,,( ( FUP0306 ) )
MUS0067,,,
MUS0068,( MUS0067 ),,
MUS0081,( ( MUS0793 ) ),,( MUS0080 )
MUS0083,( ( MUS0081 ) ),,( MUS0082 )
MUS0086,,,
MUS0087,,,
MUS0097,,,( ( MUS0093 ) )
MUS0098,( ( MUS0097 ) ),,( ( MUS0096 ) OU ( IDA0021 ) )
MUS0099,( ( MUS0098 ) ),,( ( MUS0250 ) OU ( IDA0022 ) )
MUS0100,( ( MUS0099 ) ),,( ( MUS0252 ) OU ( IDA0023 ) )
MUS0102,( ( MUS0093 E MUS0096 E MUS0250 ) ),,( IDA0024 ) OU ( MUS0101 )
DSC0091,,,
SOL0091,( ( SOL0042 E SOL0044 ) OU ( SOL0042 E SOL0104 E SOL0105 ) OU ( SOL0042 E SOL0301 ) ),,( ( SOL0047 ) )
SOL0096,( ( SOL0042 ) ),,( SOL0095 )
SOL0097,( SOL0042 ),,
SOL0098,( ( EST0019 E SOL0042 E ELA0013 E SOL0044 E SOL0097 ) OU ( EST0019 E SOL0042 E FIL0077 E SOL0104 E SOL0105 E SOL0097 ) ),,( SOL0300 )
SOL0103,( ( SOL0042 ) E ( SOL0104 OU SOL0301 ) ),,( ( SOL0045 ) )
SOL0104,( ( SOL0042 ) ),,( SOL0301 )
SOL0105,( ( SOL0104 OU SOL0301 ) ),,
SOL0106,( ( SOL0042 ) ),,
SOL0116,( ( SOL0042 E SOL0044 ) OU ( SOL0042 E SOL0104 E SOL0105 ) ),,
SOL0117,( ( SOL0042 ) ),,
SOL0118,( ( SOL0042 E SOL0044 ) OU ( SOL0042 E SOL0104 E SOL0105 ) ),,
SOL0122,PED0058,,
SOL0124,SOL0042,,
SOL0126,( ( SOL0098 OU SOL0300 ) ),,
SOL0128,( SOL0062 ) OU ( SOL0127 ),,
SOL0129,SOL0126,,
SOL0130,( SOL0042 ) E ( SOL0104 OU SOL0301 ),,
SOL0132,SOL0122,,
SOL0133,( SOL0130 ),,
SOL0134,( ( SOL0042 ) E ( SOL0104 OU SOL0301 ) ),,
SOL0139,( SOL0300 ),,
SOL0140,( SOL0139 ),,( SOL0039 )
SOL0171,( ( SOL0042 ) ),,
SOL0300,( ( EST0019 ) E ( SOL0097 OU SOL0133 ) ),,( SOL0098 )
SOL0301,( SOL0042 ),,( SOL0104 )
ADM0002,( ( ADM0198 ) ),,( ADM0001 )
ADM0006,( ( ADM0064 ) ),,
ADM0008,( ( ADM0064 ) ),,
ADM0009,( ( ADM0064 ) ),,
ADM0010,( ( ADM0064 ) ),,
ADM0012,( ( CCA0103 E ADM0023 ) ),,
ADM0013,( ( ADM0092 E EST0019 ) ),,
ADM0014,( ( ADM0023 ) ),,
ADM0018,( ( ADM0157 ) ),,
ADM0020,( ( ADM0023 ) ),,
ADM0021,,,( ( SOL0042 ) OU ( SOL0059 ) )
ADM0023,,,( ( FUP0281 ) OU ( ADM0022 ) )
ADM0035,( ( EST0019 ) OU ( EST0023 ) ),,( ADM0033 ) OU ( ADM0034 )
ADM0041,( ( ADM0023 ) ),,( ( FUP0335 ) OU ( ADM0039 ) OU ( ADM0040 ) )
ADM0047,( ( ADM0035 ) E ( MAT0024 OU MAT0025 OU MAT0021 OU MAT0022 ) ),,( ADM0045 OU ADM0046 )
ADM0052,( ( CCA0103 E ADM0192 ) ),,( ADM0050 ) OU ( ADM0051 )
ADM0061,( ( ADM0023 ) ),,( ADM0058 ) OU ( ADM0059 ) OU ( ADM0060 )
ADM0064,( ( ADM0023 OU DIN0023 ) ),,( ADM0062 ) OU ( ADM0063 )
ADM0068,( ( ADM0052 ) OU ( CCA0021 ) ),,( ADM0065 ) OU ( ADM0066 ) OU ( ADM0067 )
ADM0070,,,( ADM0069 )
ADM0092,( ( ADM0023 ) ),,( ADM0088 ) OU ( ADM0089 ) OU ( ADM0090 ) OU ( ADM0091 )
ADM0150,( ( ADM0023 ) ),,( ADM0149 )
ADM0157,( ( ADM0320 ) OU ( ADM0023 ) ),,( ADM0155 ) OU ( ADM0156 ) OU ( FUP0342 )
ADM0162,( ( ADM0023 E ECO0019 ) ),,( ADM0160 ) OU ( ADM0161 )
ADM0187,( ( ECO0019 E MAT0025 ) OU ( ECO0019 E MAT0022 ) ),,( ADM0185 ) OU ( ADM0186 )
ADM0190,( ( ECO0019 E MAT0025 ) OU ( ECO0019 E MAT0022 ) ),,( ADM0188 ) OU ( ADM0189 )
ADM0192,( ( MAT0025 ) OU ( MAT0022 ) ),,( ( FGA0133 ) OU ( ADM0191 ) )
ADM0198,( ( EST0019 ) OU ( ADM0023 ) ),,( ( FUP0311 ) OU ( CET0041 ) OU ( ADM0196 ) OU ( ADM0197 ) )
ADM0214,( ( ADM0023 ) ),,( ADM0212 ) OU ( ADM0213 )
ADM0219,( ( ADM0052 ) ),,( ADM0217 ) OU ( ADM0218 )
ADM0228,,,( ADM0227 )
ADM0231,,,( ( PST0029 ) OU ( ADM0229 ) OU ( ADM0230 ) )
ADM0241,( ( ADM0064 E ADM0198 ) ),,( ADM0240 )
ADM0244,( ( ADM0064 ) ),,( ADM0242 ) OU ( ADM0243 )
ADM0258,( ( ADM0041 ) ),,( ADM0256 ) OU ( ADM0257 )
ADM0273,( ( ADM0198 ) ),,( ADM0271 ) OU ( ADM0272 )
ADM0297,( ( ADM0273 ) ),,
ADM0298,( ( ADM0023 ) ),,( ( ADM0170 ) )
ADM0300,( ( ADM0064 ) ),,
ADM0301,( ( ADM0052 ) ),,
ADM0304,( GPP0037 OU ADM0014 OU ADM0023 ),,
ADM0308,( ( ADM0023 ) ),,
ADM0311,( ( ADM0052 ) ),,
ADM0313,( ( ADM0092 ) OU ( ADM0298 ) OU ( ADM0061 ) ),,
ADM0315,,,
ADM0316,( ( ADM0023 ) ),,
ADM0317,( ( ADM0092 ) ),,
ADM0318,( ADM0023 ),,
ADM0320,( ( ADM0023 OU DIN0023 ) ),,( ADM0025 OU ADM0319 OU FUP0524 )
ADM0321,( ( ADM0214 ) ),,
ADM0322,( ( ADM0214 ) ),,
ADM0366,ADM0023,,
ADM0367,( ADM0023 ),,
DAN0003,( ( CEN0030 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
DAN0022,,,
MUS0104,( ( MUS0102 ) ),,( IDA0025 ) OU ( MUS0103 )
MUS0106,( ( MUS0093 E MUS0096 E MUS0250 ) ),,( IDA0026 ) OU ( MUS0105 )
MUS0112,( ( MUS0096 ) ),,( IDA0029 ) OU ( MUS0111 )
MUS0114,( ( MUS0112 ) ),,( IDA0030 ) OU ( MUS0113 )
MUS0116,( ( MUS0114 ) ),,( IDA0031 ) OU ( MUS0115 )
MUS0124,( ( MUS0122 E MUS0102 ) ),,( IDA0035 ) OU ( MUS0123 )
MUS0129,,,( IDA0036 ) OU ( MUS0125 ) OU ( MUS0126 ) OU ( MUS0127 ) OU ( MUS0128 )
MUS0133,( MUS0129 ),,( ( IDA0037 ) OU ( MUS0130 ) OU ( MUS0131 ) OU ( MUS0132 ) )
DAN0008,( ( CEN0030 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,""
DAN0011,( ( CEN0030 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
DAN0013,( ( CEN0030 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
DAN0019,( ( CEN0030 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
DAN0040,( ( FIL0077 E DAN0042 ) OU ( ELA0013 E DAN0042 ) OU ( FIL0077 ) OU ( ELA0013 ) OU ( ELA0013 E DAN0041 ) OU ( FIL0077 E DAN0041 ) ),,
DAN0041,( ( DAN0022 ) ),,
DAN0042,( ( DAN0022 E DAN0041 ) ),,
DAN0046,( ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
DAN0052,( ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,( DAN0051 )
DAN0060,( ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,( DAN0059 )
DAN0061,( ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
DAN0062,( ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
CCA0076,( FDD0004 ),,( ADM0201 ) OU ( CCA0075 )
DAN0063,( ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) OU ( HIS0102 ) OU ( FCI0014 E DAN0022 ) ),,
DAN0080,( ( DSC0037 ) OU ( FMD0095 ) OU ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) ),,( DAN0079 )
DAN0082,( ( DSC0037 ) OU ( FMD0095 ) OU ( CEN0030 ) OU ( PST0011 ) OU ( DAN0041 ) ),,( DAN0081 )
CEN0005,( ( CEN0006 ) ),,
CEN0006,( ( CEN0185 E CEN0176 ) OU ( CEN0100 E CEN0070 ) ),,
CEN0007,,,""
CEN0009,,,
CEN0010,,,""
CEN0011,,,""
CEN0012,,,""
CEN0015,,,
CEN0016,,,
CEN0022,,,
CEN0029,( CEN0025 ),,
CEN0042,( ( CEN0166 E CEN0169 E CEN0173 E CEN0179 ) OU ( CEN0095 E CEN0076 E CEN0107 E CEN0067 ) OU ( CEN0095 E CEN0134 E CEN0140 E CEN0066 ) OU ( CEN0031 E CEN0095 ) OU ( CEN0031 E CEN0173 ) ),,( FAU0091 )
CEN0053,,,( FAU0098 )
CEN0055,,,( FAU0099 ) OU ( CEN0054 )
CEN0135,,,( ( VIS0028 ) OU ( MTC0006 ) )
CEN0164,,,
CEN0165,( ( CEN0164 ) OU ( CEN0036 ) OU ( CEN0089 ) ),,
CEN0166,( ( CEN0165 ) OU ( CEN0049 ) OU ( CEN0090 ) OU ( CEN0091 ) OU ( CEN0031 ) ),,( ( CEN0085 ) OU ( CEN0087 ) OU ( CEN0138 ) )
CEN0167,,,( ( CEN0072 E CEN0076 ) OU ( CEN0072 E CEN0078 ) OU ( CEN0133 ) )
CEN0168,( ( CEN0167 ) OU ( CEN0076 ) OU ( CEN0078 ) OU ( CEN0133 ) ),,( ( CEN0134 ) )
CEN0169,( ( CEN0168 ) OU ( CEN0134 ) ),,
CEN0171,,,
CEN0172,( ( CEN0171 ) OU ( CEN0031 ) OU ( CEN0032 ) ),,
CEN0173,( ( CEN0172 ) OU ( CEN0095 ) ),,
CEN0174,( ( CEN0173 ) OU ( CEN0097 ) OU ( CEN0137 ) ),,
CEN0175,( ( CEN0173 ) OU ( CEN0097 ) ),,
CEN0176,( ( CEN0175 E CEN0174 E CEN0184 E CEN0179 E CEN0169 E CEN0166 ) OU ( CEN0099 ) OU ( CEN0031 E CEN0175 ) ),,
CEN0177,,,
CEN0178,( ( CEN0038 ) OU ( CEN0068 ) OU ( CEN0177 ) ),,
CEN0179,( ( CEN0178 ) OU ( CEN0066 ) OU ( CEN0069 ) ),,
CEN0182,,,
CEN0183,( ( CEN0182 ) OU ( CEN0107 ) OU ( CEN0140 ) ),,
CEN0184,( ( CEN0182 ) OU ( CEN0031 ) ),,
CEN0185,( ( CEN0166 E CEN0169 E CEN0174 E CEN0175 E CEN0179 E CEN0184 ) OU ( CEN0099 E CEN0070 E CEN0087 E CEN0049 E CEN0078 ) OU ( CEN0031 E CEN0100 ) OU ( CEN0031 E CEN0097 E CEN0175 ) OU ( CEN0031 E CEN0176 ) OU ( CEN0031 E CEN0175 ) ),,
CEN0190,( ( CEN0189 E CEN0169 E CEN0173 E CEN0179 E CEN0183 ) OU ( CEN0095 E CEN0066 E CEN0135 ) OU ( CEN0095 E CEN0066 E MTC0006 ) ),,""
CEN0191,( ( CEN0025 ) OU ( CEN0189 ) ),,
CEN0289,,,
VIS0001,( ( VIS0294 ) OU ( VIS0257 ) OU ( VIS0061 ) OU ( VIS0141 ) ),,
VIS0002,,,
VIS0003,,,
VIS0005,( ( VIS0001 ) OU ( VIS0114 ) ),,
VIS0006,( ( VIS0005 ) OU ( VIS0189 ) ),,
VIS0008,( ( VIS0006 ) OU ( VIS0190 ) ),,
VIS0011,( ( VIS0006 ) OU ( VIS0220 ) OU ( VIS0190 ) ),,
VIS0014,( ( VIS0006 ) OU ( VIS0190 ) ),,
VIS0015,( ( VIS0190 ) OU ( VIS0006 ) ),,
VIS0016,( ( VIS0011 ) OU ( VIS0190 ) ),,
VIS0018,( ( VIS0189 ) OU ( VIS0005 ) ),,
VIS0020,( ( VIS0190 ) OU ( VIS0006 ) ),,
VIS0022,( ( VIS0006 ) OU ( VIS0190 ) ),,
VIS0023,( ( VIS0006 ) OU ( VIS0190 ) ),,
VIS0026,( ( VIS0190 ) OU ( VIS0006 ) ),,
VIS0028,,,
VIS0032,,,
VIS0033,,,( VIS0367 )
VIS0034,,,
VIS0042,,,( VIS0368 )
VIS0053,,,
VIS0056,,,
VIS0061,,,( FAU0006 )
VIS0063,,,( FAU0007 ) OU ( VIS0062 )
VIS0065,( ( VIS0063 ) ),,( FAU0008 ) OU ( VIS0064 )
VIS0067,( ( VIS0065 E VIS0129 ) OU ( VIS0065 E VIS0060 E VIS0085 ) OU ( VIS0063 ) ),,( ( FAU0009 ) OU ( VIS0066 ) OU ( VIS0071 ) )
VIS0088,( ( VIS0129 ) ),,( FAU0037 ) OU ( VIS0086 ) OU ( VIS0087 )
VIS0113,,,( FAU0055 OU VIS0110 OU VIS0111 OU VIS0112 OU VIS0296 )
VIS0114,( ( VIS0061 ) OU ( VIS0141 ) OU ( VIS0294 ) ),,( FAU0056 )
VIS0129,,,( ( VIS0030 ) OU ( FAU0074 ) OU ( VIS0128 ) )
VIS0185,( ( VIS0065 E VIS0129 E VIS0088 ) OU ( VIS0065 E VIS0060 E VIS0085 ) OU ( VIS0065 E VIS0129 ) OU ( PRO0026 E VIS0129 E VIS0088 ) OU ( PRO0026 E VIS0060 E VIS0085 ) OU ( PRO0026 E VIS0129 ) ),,( FAU0279 ) OU ( VIS0184 )
VIS0187,( ( VIS0065 E VIS0129 ) OU ( VIS0065 E VIS0060 E VIS0085 ) OU ( VIS0074 E VIS0060 E VIS0085 ) OU ( VIS0065 E VIS0129 ) ),,( ( VIS0119 ) OU ( FAU0280 ) OU ( VIS0186 ) )
VIS0188,( ( VIS0065 E VIS0129 ) OU ( VIS0065 ) ),,( FAU0281 )
VIS0189,( ( VIS0114 ) OU ( VIS0294 ) ),,( FAU0282 )
VIS0190,( ( VIS0189 ) OU ( VIS0005 ) ),,( FAU0283 )
VIS0217,( ( VIS0220 ) OU ( VIS0173 ) OU ( VIS0143 ) OU ( VIS0165 ) OU ( VIS0192 ) ),,( VIS0216 )
VIS0219,( ( VIS0217 ) OU ( VIS0175 ) OU ( VIS0145 ) OU ( VIS0167 ) OU ( VIS0194 ) ),,( ( VIS0169 ) OU ( VIS0218 ) )
VIS0220,,,( ( VIS0044 ) )
VIS0231,,,
VIS0238,,,( VIS0237 )
VIS0240,( ( VIS0187 ) ),,
VIS0241,( ( VIS0067 ) ),,
VIS0242,,,
VIS0245,,,
VIS0247,( ( VIS0188 ) ),,
VIS0249,( ( VIS0188 ) ),,
VIS0254,,,
VIS0255,,,
VIS0256,,,
VIS0273,,,( VIS0272 )
VIS0279,,,( VIS0278 )
VIS0294,,,
VIS0295,,,
VIS0296,,,( VIS0111 OU VIS0112 OU VIS0113 )
CCA0002,( ( CCA0018 ) ),,
CCA0003,,,
CCA0007,( ( CCA0091 ) OU ( CCA0170 ) ),,( CCA0006 )
CCA0015,,,( ( CCA0105 ) OU ( CCA0013 ) OU ( CCA0014 ) )
CCA0018,( ( CCA0079 ) OU ( ADM0051 ) OU ( CCA0077 ) ),,( CCA0016 ) OU ( CCA0017 )
CCA0024,( ( CCA0179 ) OU ( CCA0040 ) OU ( CCA0021 ) ),,( CCA0022 ) OU ( CCA0023 )
CCA0026,( ( CCA0024 ) ),,( ADM0114 ) OU ( CCA0025 )
CCA0040,( ( CCA0079 ) OU ( CCA0077 ) ),,( CCA0037 ) OU ( CCA0038 ) OU ( CCA0039 )
CCA0046,( ( CCA0040 ) ),,( ADM0128 ) OU ( CCA0045 )
CCA0051,,,( ADM0130 ) OU ( ADM0131 ) OU ( ADM0132 ) OU ( CCA0049 ) OU ( CCA0050 )
CCA0069,( ( CCA0180 ) OU ( CCA0018 E CCA0029 ) ),,( ADM0199 ) OU ( CCA0068 )
IDA0418,,,
CCA0077,( CCA0015 E CCA0153 ),,( CCA0078 ) OU ( CCA0079 )
CCA0081,( ( CCA0111 E CCA0077 ) OU ( CCA0040 ) ),,( ADM0202 ) OU ( CCA0080 )
CCA0087,( ( CCA0081 ) ),,( ADM0205 ) OU ( CCA0086 )
CCA0093,( CCA0081 ),,( CCA0092 OU CCA0182 )
CCA0103,,,( ( CCA0105 ) OU ( FUP0289 ) OU ( CCA0102 ) )
CCA0107,( CCA0061 ),,( CCA0106 )
CCA0109,( ( CCA0081 ) ),,( CCA0108 )
CCA0111,,,( CCA0110 )
CCA0127,( CCA0181 OU CCA0061 ),,( CCA0128 ) OU ( CCA0129 )
CCA0145,( ( CCA0099 ) OU ( CCA0171 ) ),,( CCA0144 )
CCA0149,( ( CCA0155 ) OU ( CCA0183 ) ),,( CCA0148 )
CCA0153,,,( CCA0150 ) OU ( CCA0151 ) OU ( CCA0152 )
CCA0157,( ( CCA0029 E CCA0018 ) OU ( CCA0179 E CCA0018 ) ),,( CCA0156 )
CCA0169,( ECO0050 OU ECO0072 ),,( CCA0067 )
CCA0170,( CCA0169 ),,( CCA0091 )
CCA0171,( CCA0170 ),,( CCA0099 )
CCA0175,( CCA0040 ),,
CCA0176,( CCA0175 ),,
CCA0177,( CCA0176 ),,
CCA0178,( CCA0081 E CCA0040 ),,( CCA0085 )
CCA0179,( CCA0081 ),,( CCA0029 )
CCA0180,( CCA0018 ),,( CCA0044 )
CCA0181,( ( CCA0179 E CCA0076 E FDD0015 E FDD0141 ) OU ( CCA0029 E CCA0076 E FDD0015 E FDD0141 ) ),,( CCA0061 )
CCA0183,( EST0023 OU EST0019 ),,
CCA0184,( CCA0040 E CCA0153 ),,
CIC0002,,,
CIC0003,,,( ( CIC0099 ) )
CIC0004,,,( ( CIC0088 ) )
CIC0005,,,
CIC0007,,,( ( CIC0004 ) OU ( CIC0069 ) OU ( CIC0088 ) OU ( ENE0334 ) OU ( CIC0006 ) )
CIC0087,,,( CIC0085 ) OU ( CIC0086 )
